filename,LEX,LEY,REX,REY,NX,NY,LMX,LMY,RMX,RMY
Tom_Holland_001771_0.png,171,79,142,137,87,172,151,172,91,81
Tom_Holland_001773_0.png,166,78,139,138,92,171,147,173,92,81
Tom_Holland_001774_0.png,166,77,140,138,93,172,146,171,92,81
Tom_Holland_001775_0.png,167,76,140,136,94,172,145,172,93,80
Tom_Holland_001776_0.png,169,75,141,136,93,173,146,172,94,80
Tom_Holland_001777_0.png,169,75,143,138,93,172,145,171,93,82
Tom_Holland_001778_0.png,169,74,144,139,90,172,148,171,93,82
Tom_Holland_001779_0.png,169,75,142,138,87,171,146,170,93,82
Tom_Holland_001780_0.png,171,74,146,139,82,170,146,169,93,82
Tom_Holland_001781_0.png,170,74,144,139,84,168,146,168,94,83
Tom_Holland_001782_0.png,170,75,145,141,84,170,147,169,92,83
Tom_Holland_001783_0.png,170,75,145,141,82,169,148,167,93,84
Tom_Holland_001784_0.png,170,77,148,142,82,169,148,168,93,84
Tom_Holland_001785_0.png,171,75,146,141,83,169,149,166,94,84
Tom_Holland_001787_0.png,171,74,147,143,83,170,149,165,92,83
Tom_Holland_001788_0.png,171,74,146,143,83,169,150,166,93,84
Tom_Holland_001790_0.png,171,76,147,143,82,168,151,165,92,83
Tom_Holland_001791_0.png,172,74,148,146,80,168,150,165,94,84
Tom_Holland_001793_0.png,171,76,148,146,82,168,151,164,94,84
Tom_Holland_001794_0.png,171,74,148,142,81,168,150,166,93,83
Tom_Holland_001795_0.png,171,74,147,145,80,166,149,164,92,82
Tom_Holland_001796_0.png,170,73,145,143,79,168,150,164,93,83
Tom_Holland_001798_0.png,171,74,147,142,80,168,148,165,92,83
Tom_Holland_001799_0.png,171,74,145,144,80,167,148,165,94,84
Tom_Holland_001800_0.png,172,74,145,144,80,167,150,164,94,85
Tom_Holland_001801_0.png,170,75,147,145,79,168,152,161,92,84
Tom_Holland_001802_0.png,169,76,144,144,77,168,149,165,92,85
Tom_Holland_001803_0.png,171,75,148,146,76,167,151,162,92,84
Tom_Holland_001804_0.png,170,76,146,141,78,167,152,162,92,84
Tom_Holland_001805_0.png,171,75,147,144,76,166,149,163,93,85
Tom_Holland_001806_0.png,171,75,146,144,78,167,151,162,93,86
Tom_Holland_001807_0.png,170,75,148,144,76,167,151,162,92,84
Tom_Holland_001808_0.png,169,76,146,146,76,166,148,166,91,84
Tom_Holland_001810_0.png,169,75,146,144,76,168,149,164,81,87
Tom_Holland_001812_0.png,164,79,142,143,78,164,149,164,72,82
Tom_Holland_001814_0.png,163,82,132,142,80,164,165,162,74,81
Tom_Holland_001815_0.png,164,82,129,142,81,164,166,162,75,80
Tom_Holland_001816_0.png,164,82,126,142,82,162,167,162,76,80
Tom_Holland_001817_0.png,166,82,125,144,82,162,170,162,77,78
Tom_Holland_001818_0.png,167,82,124,143,83,160,172,162,76,79
Tom_Holland_001819_0.png,166,83,123,144,84,161,175,162,77,79
Tom_Holland_001820_0.png,168,83,121,143,83,159,172,163,77,79
Tom_Holland_001821_0.png,167,82,124,144,86,160,175,162,78,80
Tom_Holland_001822_0.png,166,83,123,143,86,160,174,162,78,78
Tom_Holland_001823_0.png,167,82,122,143,86,160,174,163,78,78
Tom_Holland_001824_0.png,166,83,122,144,85,160,174,164,79,79
Tom_Holland_001826_0.png,168,82,121,142,86,160,176,163,79,79
Tom_Holland_001827_0.png,166,82,122,144,86,161,174,163,77,80
Tom_Holland_001828_0.png,166,83,120,145,87,161,173,165,79,80
Tom_Holland_001829_0.png,167,84,121,142,88,161,173,164,80,81
Tom_Holland_001832_0.png,168,84,118,141,88,162,175,165,81,80
Tom_Holland_001833_0.png,166,83,119,140,88,161,174,164,88,84
Tom_Holland_001834_0.png,174,85,135,131,89,174,160,174,90,84
Tom_Holland_001835_0.png,175,85,136,132,89,173,160,174,90,84
Tom_Holland_001836_0.png,174,85,135,132,88,173,158,174,89,84
Tom_Holland_001837_0.png,176,85,134,131,89,173,158,174,89,84
Tom_Holland_001838_0.png,176,85,135,130,89,173,159,175,89,83
Tom_Holland_001839_0.png,175,84,135,131,89,174,159,174,90,84
Tom_Holland_001840_0.png,175,85,135,131,89,173,159,174,90,85
Tom_Holland_001841_0.png,175,86,136,131,89,173,157,175,89,84
Tom_Holland_001842_0.png,176,85,136,131,90,174,158,175,89,84
Tom_Holland_001843_0.png,175,85,136,130,89,174,158,176,88,83
Tom_Holland_001844_0.png,175,84,137,132,91,173,158,176,88,83
Tom_Holland_001845_0.png,174,85,134,132,91,173,156,175,89,83
Tom_Holland_001846_0.png,174,85,135,132,90,174,157,176,89,83
Tom_Holland_001847_0.png,175,84,136,132,91,174,158,176,87,84
Tom_Holland_001848_0.png,176,85,135,132,90,174,156,177,88,84
Tom_Holland_001849_0.png,175,86,135,132,90,173,156,176,88,84
Tom_Holland_001850_0.png,175,86,136,133,90,172,158,175,87,84
Tom_Holland_001851_0.png,175,86,135,134,92,172,154,175,87,83
Tom_Holland_001852_0.png,174,86,137,134,89,172,157,176,86,83
Tom_Holland_001853_0.png,175,86,136,135,90,172,157,174,87,83
Tom_Holland_001854_0.png,175,87,135,133,91,172,156,176,88,84
Tom_Holland_001855_0.png,175,86,136,134,89,173,158,175,87,83
Tom_Holland_001856_0.png,175,86,135,135,88,173,159,174,87,84
Tom_Holland_001857_0.png,174,85,136,135,84,170,162,176,88,82
Tom_Holland_001858_0.png,176,86,135,134,88,172,156,175,87,82
Tom_Holland_001859_0.png,175,85,135,135,91,172,159,175,88,84
Tom_Holland_001860_0.png,177,86,135,136,88,173,159,176,88,83
Tom_Holland_001861_0.png,176,85,136,134,93,173,159,175,87,83
Tom_Holland_001862_0.png,175,85,135,136,90,172,154,176,86,85
Tom_Holland_001863_0.png,175,86,135,134,86,171,158,176,81,89
Tom_Holland_001864_0.png,175,90,134,135,86,171,160,176,83,86
Tom_Holland_001865_0.png,175,88,133,135,87,172,159,175,88,83
Tom_Holland_001868_0.png,173,85,135,135,86,172,158,174,86,84
Tom_Holland_001869_0.png,176,84,136,135,88,172,159,175,88,84
Tom_Holland_001870_0.png,174,85,134,134,89,174,159,175,87,84
Tom_Holland_001871_0.png,176,85,134,133,90,174,158,175,84,87
Tom_Holland_001874_0.png,172,87,135,133,87,174,157,176,87,85
Tom_Holland_001875_0.png,174,85,136,132,87,174,154,176,87,84
Tom_Holland_001876_0.png,172,84,136,133,88,174,154,176,87,84
Tom_Holland_001877_0.png,173,84,136,133,90,174,155,177,88,82
Tom_Holland_001878_0.png,174,84,137,132,90,174,154,176,88,83
Tom_Holland_001880_0.png,173,84,136,134,91,174,154,177,87,82
Tom_Holland_001881_0.png,173,85,135,133,93,174,154,177,87,82
Tom_Holland_001882_0.png,173,84,135,132,91,174,153,177,87,84
Tom_Holland_001883_0.png,173,84,135,133,92,172,154,175,87,83
Tom_Holland_001884_0.png,173,84,137,134,93,173,154,176,88,82
Tom_Holland_001885_0.png,174,84,138,134,90,172,153,176,88,83
Tom_Holland_001886_0.png,174,83,138,134,91,174,154,176,88,82
Tom_Holland_001887_0.png,173,84,136,133,90,173,154,175,88,82
Tom_Holland_001888_0.png,174,83,136,134,90,174,156,176,88,83
Tom_Holland_001889_0.png,173,84,136,133,90,174,156,176,88,83
Tom_Holland_001890_0.png,174,84,136,134,89,174,156,176,88,84
Tom_Holland_001892_0.png,175,86,133,132,96,173,155,175,88,83
Tom_Holland_001893_0.png,174,84,131,130,97,173,155,175,89,82
Tom_Holland_001894_0.png,174,83,133,130,97,172,153,174,90,82
Tom_Holland_001895_0.png,175,83,132,130,95,172,155,175,91,82
Tom_Holland_001896_0.png,174,83,134,130,92,172,155,175,91,83
Tom_Holland_001897_0.png,173,83,135,130,93,173,158,174,90,83
Tom_Holland_001898_0.png,175,84,134,131,90,172,158,176,90,83
Tom_Holland_001899_0.png,174,84,134,131,90,171,160,174,88,85
Tom_Holland_001900_0.png,176,85,134,129,91,173,158,176,88,83
Tom_Holland_001901_0.png,175,84,134,133,90,173,157,176,88,84
Tom_Holland_001902_0.png,176,84,133,134,92,172,157,175,89,82
Tom_Holland_001903_0.png,175,82,133,134,91,172,157,174,90,83
Tom_Holland_001904_0.png,174,83,135,133,91,172,156,174,90,84
Tom_Holland_001905_0.png,174,82,135,132,91,173,157,174,90,83
Tom_Holland_001906_0.png,174,82,134,133,91,173,156,174,89,82
Tom_Holland_001907_0.png,174,82,136,130,91,173,157,175,90,84
Tom_Holland_001908_0.png,172,83,134,132,91,171,160,173,90,83
Tom_Holland_001909_0.png,175,83,134,132,90,172,158,174,85,85
Tom_Holland_001911_0.png,174,86,131,133,93,173,158,176,84,84
Tom_Holland_001913_0.png,175,85,132,130,94,174,158,178,85,84
Tom_Holland_001914_0.png,173,84,132,132,97,174,155,176,85,85
Tom_Holland_001915_0.png,172,86,132,132,96,174,152,176,87,85
Tom_Holland_001916_0.png,176,84,132,130,96,173,157,176,90,84
Tom_Holland_001917_0.png,175,84,133,132,96,174,156,176,90,84
Tom_Holland_001918_0.png,175,84,133,130,94,173,158,176,90,83
Tom_Holland_001920_0.png,176,84,133,134,93,174,160,177,89,83
Tom_Holland_001921_0.png,176,84,132,134,93,174,158,176,90,82
Tom_Holland_001922_0.png,176,84,132,132,91,174,158,175,91,83
Tom_Holland_001923_0.png,176,83,132,132,90,172,159,175,90,83
Tom_Holland_001924_0.png,174,84,131,131,89,172,161,175,90,83
Tom_Holland_001925_0.png,175,84,132,131,88,171,161,174,89,84
Tom_Holland_001926_0.png,177,84,132,132,86,171,162,173,89,83
Tom_Holland_001927_0.png,176,83,133,131,88,171,162,174,89,84
Tom_Holland_001928_0.png,175,84,132,134,87,173,159,176,90,83
Tom_Holland_001929_0.png,176,84,134,134,90,173,162,176,89,83
Tom_Holland_001930_0.png,177,83,133,134,92,174,158,176,90,82
Tom_Holland_001931_0.png,176,82,134,134,91,175,160,177,90,82
Tom_Holland_001932_0.png,176,82,135,134,92,174,159,177,89,82
Tom_Holland_001933_0.png,178,82,133,134,90,173,158,175,89,82
Tom_Holland_001934_0.png,176,84,131,134,90,174,160,175,89,83
Tom_Holland_001935_0.png,176,83,131,133,91,173,156,174,90,81
Tom_Holland_001936_0.png,177,83,132,133,93,173,156,176,89,83
Tom_Holland_001937_0.png,176,83,132,132,93,174,154,176,90,82
Tom_Holland_001938_0.png,177,81,131,132,92,174,155,176,90,82
Tom_Holland_001939_0.png,176,80,132,132,93,174,154,175,90,81
Tom_Holland_001940_0.png,176,81,132,132,95,172,154,176,90,82
Tom_Holland_001941_0.png,177,81,133,132,94,173,155,176,90,82
Tom_Holland_001942_0.png,175,82,134,132,92,173,155,176,90,83
Tom_Holland_001943_0.png,176,82,133,131,92,172,155,176,90,82
Tom_Holland_001944_0.png,176,82,132,130,91,172,159,175,90,82
Tom_Holland_001945_0.png,176,82,133,132,90,172,158,176,91,82
Tom_Holland_001947_0.png,176,82,131,132,92,171,158,174,90,82
Tom_Holland_001949_0.png,177,83,134,132,92,172,157,176,90,83
Tom_Holland_001950_0.png,177,83,133,133,92,172,157,175,90,83
Tom_Holland_001951_0.png,176,84,133,134,94,173,159,176,89,83
Tom_Holland_001952_0.png,176,83,133,133,94,172,157,174,89,82
Tom_Holland_001953_0.png,175,82,134,131,91,173,160,175,89,82
Tom_Holland_001954_0.png,176,84,134,133,92,172,157,176,89,82
Tom_Holland_001955_0.png,174,83,134,133,91,171,156,174,86,84
Tom_Holland_001956_0.png,176,84,134,133,89,172,159,177,83,87
Tom_Holland_001957_0.png,170,87,133,132,90,172,158,175,81,86
Tom_Holland_001958_0.png,169,88,131,130,90,172,158,175,82,88
Tom_Holland_001959_0.png,170,86,133,132,93,170,158,175,78,86
Tom_Holland_001960_0.png,168,86,130,131,91,172,158,175,75,86
Tom_Holland_001961_0.png,164,85,130,133,91,172,158,176,77,85
Tom_Holland_001962_0.png,165,83,128,131,92,172,158,174,76,84
Tom_Holland_001963_0.png,166,83,128,130,92,172,161,175,78,85
Tom_Holland_001964_0.png,168,83,127,131,94,173,162,175,79,85
Tom_Holland_001965_0.png,168,82,126,132,92,173,162,176,79,84
Tom_Holland_001966_0.png,167,80,127,127,94,173,158,176,80,85
Tom_Holland_001967_0.png,168,82,127,129,99,176,158,176,79,84
Tom_Holland_001969_0.png,168,80,125,129,101,177,154,176,82,84
Tom_Holland_001972_0.png,169,80,124,128,100,174,155,175,81,86
Tom_Holland_001974_0.png,169,82,123,130,98,175,157,174,80,86
Tom_Holland_001975_0.png,170,84,123,129,98,174,158,174,80,88
Tom_Holland_001976_0.png,170,83,122,129,96,175,155,172,79,87
Tom_Holland_001977_0.png,170,83,122,130,96,175,159,172,84,86
Tom_Holland_001979_0.png,176,83,124,128,96,174,158,172,84,86
Tom_Holland_001980_0.png,173,84,123,130,97,174,157,173,83,87
Tom_Holland_001981_0.png,175,84,122,129,96,175,157,173,82,88
Tom_Holland_001982_0.png,173,85,121,129,95,174,162,174,84,88
Tom_Holland_001983_0.png,174,84,124,129,96,174,162,175,84,86
Tom_Holland_001984_0.png,174,84,122,128,98,176,160,175,84,85
Tom_Holland_001985_0.png,171,83,123,125,98,175,160,177,85,86
Tom_Holland_001986_0.png,172,84,122,126,97,175,161,176,84,86
Tom_Holland_001987_0.png,173,83,124,126,98,178,161,178,83,87
Tom_Holland_001988_0.png,172,84,125,128,96,178,157,177,81,85
Tom_Holland_001989_0.png,171,82,124,126,98,178,156,176,81,87
Tom_Holland_001991_0.png,170,82,124,126,99,177,156,176,82,86
Tom_Holland_001992_0.png,170,83,123,126,99,178,154,176,82,88
Tom_Holland_001993_0.png,169,84,124,125,101,178,156,178,81,88
Tom_Holland_001994_0.png,170,84,122,124,98,179,158,177,80,87
Tom_Holland_001995_0.png,170,84,120,123,96,178,155,178,82,88
Tom_Holland_001996_0.png,171,84,121,124,98,177,158,177,80,87
Tom_Holland_001998_0.png,170,83,120,126,97,178,156,175,81,86
Tom_Holland_001999_0.png,170,82,120,126,97,178,157,176,82,86
Tom_Holland_002000_0.png,171,84,119,125,97,177,154,176,82,90
Tom_Holland_002002_0.png,171,88,120,125,94,176,158,175,83,91
Tom_Holland_002005_0.png,173,88,120,127,95,181,156,176,84,91
Tom_Holland_002006_0.png,177,86,120,128,96,180,156,176,84,90
Tom_Holland_002007_0.png,178,84,119,125,93,180,158,175,84,90
Tom_Holland_002008_0.png,178,85,120,126,95,179,158,174,83,89
Tom_Holland_002009_0.png,175,84,116,128,94,178,157,175,86,86
Tom_Holland_002010_0.png,176,83,120,127,95,177,158,174,86,84
Tom_Holland_002011_0.png,175,82,122,127,97,177,155,175,86,84
Tom_Holland_002012_0.png,175,81,120,130,96,176,153,174,87,84
Tom_Holland_002013_0.png,173,80,121,129,98,178,149,174,87,83
Tom_Holland_002014_0.png,174,80,121,130,99,177,152,175,87,84
Tom_Holland_002015_0.png,172,78,121,128,99,176,152,174,87,84
Tom_Holland_002016_0.png,174,81,122,130,99,178,155,174,88,84
Tom_Holland_002019_0.png,173,80,119,131,101,177,154,172,85,84
Tom_Holland_002020_0.png,171,80,119,133,101,176,156,174,85,83
Tom_Holland_002021_0.png,170,81,118,131,98,175,156,173,85,84
Tom_Holland_002022_0.png,171,81,118,130,98,175,157,174,84,85
Tom_Holland_002023_0.png,172,80,119,132,98,176,159,174,85,84
Tom_Holland_002024_0.png,172,79,121,131,100,176,155,174,85,84
Tom_Holland_002025_0.png,170,80,120,128,98,176,158,173,87,85
Tom_Holland_002026_0.png,171,79,120,128,98,176,158,174,87,84
Tom_Holland_002027_0.png,170,80,118,128,100,178,155,174,86,85
Tom_Holland_002028_0.png,171,79,120,128,100,177,154,174,86,85
Tom_Holland_002029_0.png,170,80,122,128,99,178,156,175,86,87
Tom_Holland_002031_0.png,170,80,120,128,97,179,154,176,85,88
Tom_Holland_002032_0.png,171,82,119,128,100,178,155,175,85,95
Tom_Holland_002033_0.png,170,89,120,127,100,178,154,174,84,95
Tom_Holland_002034_0.png,170,87,122,127,101,176,154,175,84,93
Tom_Holland_002035_0.png,170,88,121,127,97,178,152,173,86,90
Tom_Holland_002036_0.png,172,86,122,127,100,180,151,175,84,92
Tom_Holland_002037_0.png,170,85,121,128,98,180,154,176,85,92
Tom_Holland_002038_0.png,172,86,121,126,98,178,151,175,84,93
Tom_Holland_002040_0.png,173,86,122,130,101,176,154,174,88,91
Tom_Holland_002042_0.png,177,86,122,129,100,177,158,174,88,90
Tom_Holland_002043_0.png,176,86,125,131,101,177,155,175,89,89
Tom_Holland_002044_0.png,174,86,125,128,102,177,154,176,88,88
Tom_Holland_002045_0.png,173,84,126,128,102,176,152,177,88,89
Tom_Holland_002046_0.png,171,86,126,126,101,178,154,176,87,89
Tom_Holland_002047_0.png,173,87,126,125,100,180,155,175,85,92
Tom_Holland_002048_0.png,172,90,129,126,96,178,156,178,84,94
Tom_Holland_002049_0.png,173,91,130,126,96,178,162,178,82,93
Tom_Holland_002050_0.png,172,93,130,125,94,178,158,175,81,91
Tom_Holland_002051_0.png,171,93,129,124,94,177,160,176,80,92
Tom_Holland_002052_0.png,170,91,129,124,92,176,156,175,80,93
Tom_Holland_002053_0.png,171,93,130,126,94,178,156,175,82,92
Tom_Holland_002054_0.png,169,92,130,124,94,178,159,178,82,91
Tom_Holland_002055_0.png,170,92,130,123,93,177,156,176,87,90
Tom_Holland_002057_0.png,174,91,131,126,94,178,154,178,89,90
Tom_Holland_002058_0.png,176,92,132,126,95,177,155,178,89,89
Tom_Holland_002059_0.png,176,93,132,124,96,176,155,177,90,88
Tom_Holland_002060_0.png,176,92,135,124,97,176,154,177,88,88
Tom_Holland_002061_0.png,175,92,135,124,96,175,155,178,90,88
Tom_Holland_002062_0.png,174,90,136,124,98,175,154,178,89,87
Tom_Holland_002063_0.png,173,89,136,124,96,177,152,178,89,86
Tom_Holland_002064_0.png,174,91,136,126,99,174,154,178,88,87
Tom_Holland_002065_0.png,174,90,135,126,96,179,152,178,88,86
Tom_Holland_002066_0.png,173,90,136,126,97,176,153,179,88,86
Tom_Holland_002068_0.png,174,89,137,125,96,177,155,178,88,86
Tom_Holland_002069_0.png,172,88,136,126,95,176,157,178,89,86
Tom_Holland_002070_0.png,173,89,134,126,94,175,155,175,90,85
Tom_Holland_002071_0.png,173,87,137,126,94,174,155,177,90,86
Tom_Holland_002072_0.png,174,87,135,128,95,173,153,177,92,86
Tom_Holland_002073_0.png,175,84,133,131,95,175,155,176,91,84
Tom_Holland_002074_0.png,176,85,134,130,97,175,154,176,91,85
Tom_Holland_002075_0.png,176,84,134,130,100,176,154,177,91,86
Tom_Holland_002077_0.png,176,87,134,129,100,176,153,176,91,85
Tom_Holland_002078_0.png,175,85,134,128,97,175,153,176,92,85
Tom_Holland_002079_0.png,174,86,132,130,97,174,155,176,92,85
Tom_Holland_002080_0.png,176,85,133,130,98,173,155,174,90,84
Tom_Holland_002081_0.png,176,86,135,131,96,174,154,176,91,83
Tom_Holland_002082_0.png,175,84,134,131,98,173,154,173,91,85
Tom_Holland_002083_0.png,175,85,134,130,96,174,155,175,92,84
Tom_Holland_002084_0.png,172,85,136,131,97,174,154,174,91,83
Tom_Holland_002085_0.png,174,84,135,130,98,174,155,176,92,84
Tom_Holland_002086_0.png,174,86,134,131,99,174,154,176,91,85
Tom_Holland_002087_0.png,174,84,135,131,98,174,154,176,92,84
Tom_Holland_002089_0.png,174,84,137,132,100,173,154,174,92,84
Tom_Holland_002090_0.png,173,84,136,132,96,174,155,175,91,84
Tom_Holland_002091_0.png,173,83,136,132,97,174,156,175,91,84
Tom_Holland_002093_0.png,174,82,135,132,95,174,156,176,90,83
Tom_Holland_002094_0.png,174,82,137,134,93,174,157,175,92,84
Tom_Holland_002095_0.png,175,83,136,134,96,173,156,176,92,83
Tom_Holland_002096_0.png,173,83,138,132,96,172,155,174,92,83
Tom_Holland_002097_0.png,173,83,137,132,95,174,157,175,91,82
Tom_Holland_002098_0.png,172,82,136,131,94,173,156,175,91,83
Tom_Holland_002099_0.png,173,82,135,131,95,175,156,176,91,83
Tom_Holland_002100_0.png,173,82,136,133,96,175,156,176,91,82
Tom_Holland_002101_0.png,174,82,138,132,97,174,154,176,90,83
Tom_Holland_002102_0.png,172,84,134,132,97,175,156,177,91,82
Tom_Holland_002104_0.png,173,83,137,132,97,175,153,176,91,82
Tom_Holland_002106_0.png,174,84,138,132,98,173,154,176,91,84
Tom_Holland_002107_0.png,173,84,136,132,100,172,155,176,91,83
Tom_Holland_002108_0.png,174,83,135,132,97,174,153,175,91,83
Tom_Holland_002109_0.png,174,82,136,132,97,175,154,176,92,84
Tom_Holland_002110_0.png,174,83,137,132,100,174,153,176,91,84
Tom_Holland_002111_0.png,174,82,134,135,98,174,155,176,92,84
Tom_Holland_002112_0.png,176,83,132,134,99,174,153,176,92,84
Tom_Holland_002113_0.png,176,84,133,133,98,174,155,176,90,85
Tom_Holland_002114_0.png,176,84,132,131,101,174,154,176,91,86
Tom_Holland_002118_0.png,175,86,133,130,95,176,154,178,91,85
Tom_Holland_002119_0.png,176,86,134,131,98,175,156,176,92,84
Tom_Holland_002120_0.png,176,84,134,130,96,174,158,176,92,85
Tom_Holland_002121_0.png,176,84,134,132,96,174,156,175,92,82
Tom_Holland_002122_0.png,176,84,133,134,99,173,155,174,91,83
Tom_Holland_002123_0.png,176,83,134,134,99,174,155,174,92,83
Tom_Holland_002124_0.png,176,83,133,135,100,174,156,172,92,84
Tom_Holland_002125_0.png,176,83,132,135,100,174,155,175,91,82
Tom_Holland_002126_0.png,176,82,134,135,98,174,156,173,92,82
Tom_Holland_002127_0.png,177,83,133,134,98,174,156,174,90,83
Tom_Holland_002128_0.png,174,83,134,134,97,174,156,175,90,83
Tom_Holland_002129_0.png,176,83,134,133,95,172,156,173,92,84
Tom_Holland_002130_0.png,176,84,134,135,94,174,157,175,91,84
Tom_Holland_002131_0.png,175,83,134,134,94,172,158,174,91,84
Tom_Holland_002132_0.png,174,83,134,135,95,171,156,174,91,82
Tom_Holland_002133_0.png,176,82,134,132,96,173,156,174,92,83
Tom_Holland_002134_0.png,174,82,134,134,95,172,156,174,92,82
Tom_Holland_002135_0.png,174,81,133,133,94,172,156,173,93,84
Tom_Holland_002136_0.png,176,82,134,132,95,171,155,172,92,84
Tom_Holland_002137_0.png,175,82,135,136,96,173,156,175,92,84
Tom_Holland_002138_0.png,175,82,132,134,95,173,156,174,91,84
Tom_Holland_002139_0.png,175,82,134,134,94,172,158,174,91,83
Tom_Holland_002140_0.png,175,82,132,134,95,172,156,175,92,84
Tom_Holland_002141_0.png,175,83,134,134,96,174,156,175,92,83
Tom_Holland_002142_0.png,175,82,133,135,95,173,155,174,92,83
Tom_Holland_002143_0.png,176,83,132,134,96,173,156,176,92,84
Tom_Holland_002144_0.png,176,82,133,134,97,172,158,176,92,83
Tom_Holland_002145_0.png,178,81,134,135,96,172,158,175,91,82
Tom_Holland_002146_0.png,176,81,134,133,97,173,158,175,92,84
Tom_Holland_002147_0.png,176,83,134,132,94,174,156,175,90,86
Tom_Holland_002149_0.png,177,87,132,131,93,174,156,175,85,90
Tom_Holland_002150_0.png,170,90,132,130,94,174,156,176,85,92
Tom_Holland_002151_0.png,172,90,133,131,96,174,158,176,84,93
Tom_Holland_002152_0.png,170,92,132,131,95,174,158,176,80,93
Tom_Holland_002153_0.png,169,89,132,130,94,172,158,174,82,90
Tom_Holland_002154_0.png,173,87,130,131,96,174,156,174,79,88
Tom_Holland_002155_0.png,168,85,130,132,94,173,161,175,80,89
Tom_Holland_002156_0.png,167,84,130,129,96,173,160,174,78,87
Tom_Holland_002157_0.png,168,83,126,130,96,174,162,174,79,86
Tom_Holland_002158_0.png,169,84,126,132,96,174,158,175,80,86
Tom_Holland_002159_0.png,170,82,125,133,98,174,161,174,80,87
Tom_Holland_002160_0.png,168,84,124,129,96,176,158,176,82,87
Tom_Holland_002161_0.png,170,84,122,130,98,174,159,175,81,87
Tom_Holland_002162_0.png,169,83,122,129,100,176,161,175,82,87
Tom_Holland_002163_0.png,170,83,122,129,100,175,159,174,82,88
Tom_Holland_002164_0.png,170,84,122,128,99,176,158,176,82,88
Tom_Holland_002165_0.png,170,84,122,127,99,175,158,175,83,88
Tom_Holland_002166_0.png,171,82,120,129,101,176,158,176,83,87
Tom_Holland_002167_0.png,171,83,122,130,100,177,159,176,85,88
Tom_Holland_002169_0.png,172,85,122,127,100,175,154,175,85,89
Tom_Holland_002170_0.png,171,84,121,126,101,176,159,176,86,88
Tom_Holland_002171_0.png,170,84,120,127,99,174,157,176,85,88
Tom_Holland_002172_0.png,168,83,121,126,101,177,160,177,86,88
Tom_Holland_002173_0.png,170,84,120,125,99,173,160,176,85,88
Tom_Holland_002174_0.png,169,85,120,128,101,176,158,176,84,87
Tom_Holland_002175_0.png,168,84,120,126,98,174,160,174,85,87
Tom_Holland_002176_0.png,170,84,121,126,98,173,159,174,84,86
Tom_Holland_002177_0.png,169,85,121,127,100,176,159,175,86,87
Tom_Holland_002178_0.png,168,84,121,128,98,173,158,175,84,86
Tom_Holland_002182_0.png,169,84,122,128,100,172,161,174,83,86
Tom_Holland_002183_0.png,170,85,122,129,100,173,161,175,83,88
Tom_Holland_002184_0.png,168,84,124,130,99,174,159,175,83,89
Tom_Holland_002185_0.png,174,86,124,127,98,173,156,175,80,92
Tom_Holland_002186_0.png,171,86,128,127,100,175,156,175,79,91
Tom_Holland_002187_0.png,170,88,129,128,95,176,154,176,88,87
Tom_Holland_002188_0.png,172,87,132,129,96,174,154,177,89,85
Tom_Holland_002189_0.png,175,87,136,129,97,175,154,178,88,84
Tom_Holland_002190_0.png,172,85,134,129,98,173,151,177,87,83
Tom_Holland_002191_0.png,172,84,134,127,94,174,152,177,90,83
Tom_Holland_002192_0.png,173,84,134,129,93,174,154,175,88,84
Tom_Holland_002193_0.png,174,85,132,129,93,174,154,176,87,85
Tom_Holland_002194_0.png,175,86,131,131,96,176,156,177,87,84
Tom_Holland_002195_0.png,176,87,132,132,91,174,158,176,88,83
Tom_Holland_002198_0.png,174,84,132,130,91,174,156,174,88,82
Tom_Holland_002199_0.png,176,82,132,131,92,173,155,175,90,84
Tom_Holland_002200_0.png,174,84,130,130,93,174,159,175,89,82
Tom_Holland_002201_0.png,177,83,130,131,90,173,157,175,89,84
Tom_Holland_002203_0.png,177,84,131,134,90,174,156,175,89,84
Tom_Holland_002205_0.png,178,83,132,134,90,173,158,175,89,83
Tom_Holland_002206_0.png,178,84,130,133,88,172,159,174,89,84
Tom_Holland_002207_0.png,177,85,132,136,89,171,158,176,79,90
Tom_Holland_002208_0.png,166,88,130,123,92,176,158,177,78,90
Tom_Holland_002211_0.png,170,86,126,130,92,176,161,176,80,89
Tom_Holland_002212_0.png,170,86,126,130,93,177,165,175,80,89
Tom_Holland_002213_0.png,171,85,124,128,94,178,160,177,82,88
Tom_Holland_002215_0.png,169,84,125,125,98,177,156,178,82,88
Tom_Holland_002216_0.png,170,84,124,124,98,177,160,177,82,89
Tom_Holland_002218_0.png,172,86,126,126,93,176,161,176,80,89
Tom_Holland_002220_0.png,171,86,127,127,93,176,162,176,80,88
Tom_Holland_002221_0.png,171,86,124,126,91,177,163,177,80,88
Tom_Holland_002222_0.png,171,86,126,126,92,177,164,176,81,88
Tom_Holland_002223_0.png,170,86,124,126,92,176,165,175,79,87
Tom_Holland_002224_0.png,169,86,126,128,90,175,164,173,77,86
Tom_Holland_002227_0.png,170,87,126,126,91,175,161,175,79,88
Tom_Holland_002228_0.png,169,87,126,126,93,177,160,176,80,87
Tom_Holland_002229_0.png,168,87,128,122,92,176,162,179,81,88
Tom_Holland_002230_0.png,167,86,128,122,93,178,162,178,78,89
Tom_Holland_002233_0.png,169,88,128,125,92,178,160,178,77,89
